MRUN,ANYO_PROCESO,COD_SEXO,FECHA_NACIMIENTO,RBD,CODIGO_ENS,LOCAL_EDUCACIONAL,UNIDAD_EDUCATIVA,NOMBRE_UNIDAD_EDUC,RAMA_EDUCACIONAL,DEPENDENCIA,CODIGO_REGION_EGRESO,NOMBRE_REGION_EGRESO,CODIGO_PROVINCIA_EGRESO,NOMBRE_PROVINCIA_EGRESO,CODIGO_COMUNA_EGRESO,NOMBRE_COMUNA_EGRESO,ANYO_DE_EGRESO,PROMEDIO_NOTAS,PTJE_NEM,PORC_SUP_NOTAS,PTJE_RANKING,CLEC_REG_ACTUAL,MATE1_REG_ACTUAL,MATE2_REG_ACTUAL,HCSOC_REG_ACTUAL,CIEN_REG_ACTUAL,CLEC_INV_ACTUAL,MATE1_INV_ACTUAL,MATE2_INV_ACTUAL,HCSOC_INV_ACTUAL,CIEN_INV_ACTUAL,CLEC_REG_ANTERIOR,MATE1_REG_ANTERIOR,MATE2_REG_ANTERIOR,HCSOC_REG_ANTERIOR,CIEN_REG_ANTERIOR,CLEC_INV_ANTERIOR,MATE_INV_ANTERIOR,HCSOC_INV_ANTERIOR,CIEN_INV_ANTERIOR,PROMEDIO_CM_MAX,CLEC_MAX,MATE1_MAX,MATE2_MAX,HCSOC_MAX,CIEN_MAX,RINDIO_PROCESO_ANTERIOR,RINDIO_PROCESO_ACTUAL,HABILITACION_POST,PRUEBA_REG_CL,FORMA_REG_CL,CORRECTAS_REG_CL,ERRADAS_REG_CL,OMITIDAS_REG_CL,PRUEBA_REG_M1,FORMA_REG_M1,CORRECTAS_REG_M1,ERRADAS_REG_M1,OMITIDAS_REG_M1,PRUEBA_REG_M2,FORMA_REG_M2,CORRECTAS_REG_M2,ERRADAS_REG_M2,OMITIDAS_REG_M2,PRUEBA_REG_HCS,FORMA_REG_HCS,CORRECTAS_REG_HCS,ERRADAS_REG_HCS,OMITIDAS_REG_HCS,PRUEBA_REG_CBIO,FORMA_REG_CBIO,CORRECTAS_REG_CBIO,ERRADAS_REG_CBIO,OMITIDAS_REG_CBIO,PRUEBA_REG_CFIS,FORMA_REG_CFIS,CORRECTAS_REG_CFIS,ERRADAS_REG_CFIS,OMITIDAS_REG_CFIS,PRUEBA_REG_CQUI,FORMA_REG_CQUI,CORRECTAS_REG_CQUI,ERRADAS_REG_CQUI,OMITIDAS_REG_CQUI,PRUEBA_REG_CTP,FORMA_REG_CTP,CORRECTAS_REG_CTP,ERRADAS_REG_CTP,OMITIDAS_REG_CTP,PRUEBA_INV_CL,FORMA_INV_CL,CORRECTAS_INV_CL,ERRADAS_INV_CL,OMITIDAS_INV_CL,PRUEBA_INV_M1,FORMA_INV_M1,CORRECTAS_INV_M1,ERRADAS_INV_M1,OMITIDAS_INV_M1,PRUEBA_INV_M2,FORMA_INV_M2,CORRECTAS_INV_M2,ERRADAS_INV_M2,OMITIDAS_INV_M2,PRUEBA_INV_HCS,FORMA_INV_HCS,CORRECTAS_INV_HCS,ERRADAS_INV_HCS,OMITIDAS_INV_HCS,PRUEBA_INV_CBIO,FORMA_INV_CBIO,CORRECTAS_INV_CBIO,ERRADAS_INV_CBIO,OMITIDAS_INV_CBIO,PRUEBA_INV_CFIS,FORMA_INV_CFIS,CORRECTAS_INV_CFIS,ERRADAS_INV_CFIS,OMITIDAS_INV_CFIS,PRUEBA_INV_CQUI,FORMA_INV_CQUI,CORRECTAS_INV_CQUI,ERRADAS_INV_CQUI,OMITIDAS_INV_CQUI,PRUEBA_INV_CTP,FORMA_INV_CTP,CORRECTAS_INV_CTP,ERRADAS_INV_CTP,OMITIDAS_INV_CTP
11942739,2024,2,196211,1464,363,275,2,LICEO DE LIMACHE,H2,2,5,REGION DE VALPARAISO,58,MARGA MARGA,5802,LIMACHE,2023,6,717,30,800,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
15077920,2024,1,196211,5023,363,3655,1,ESCUELA PROFESOR ALAMIRO GALLEGOS MUÑOZ,H2,2,8,REGION DEL BIOBIO,82,ARAUCO,8201,LEBU,2023,0,0,0,0,364,436,0,402,0, , , , , , , , , , , , , , ,400,364,436,0,402,0,0,1,3,Competencia Lectora.,103,15,45,0,Competencia Matemática 1.,115,17,43,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,19,40,1,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
19966638,2024,1,196211,9411,363,638,3,CENTRO EDUCACIONAL HORACIO ARAVENA A.,H2,6,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUIN,2023,"5,05",436,90,436,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
20779568,2024,2,196211,1584,363,360,1,COLEGIO NOCTURNO RUBEN CASTRO,H2,3,5,REGION DE VALPARAISO,51,VALPARAISO,5101,VALPARAISO,2023,"6,65",901,10,960,506,523,419,438,0, , , , , , , , , , , , , , ,"514,5",506,523,419,438,0,0,1,1,Competencia Lectora.,105,28,32,0,Competencia Matemática 1.,114,25,35,0,Competencia Matemática 2.,194,14,36,0,"Historia, y Cs. Sociales.",124,22,38,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
17484778,2024,1,196212,1515,363,411,2,LICEO EDUARDO DE LA BARRA,H2,6,5,REGION DE VALPARAISO,51,VALPARAISO,5101,VALPARAISO,2023,"6,1",745,10,790,591,465,0,598,0, , , , , , , , , , , , , , ,528,591,465,0,598,0,0,1,1,Competencia Lectora.,106,35,25,0,Competencia Matemática 1.,115,19,41,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,36,24,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
8407438,2024,1,196212,24565,510,6333,4,ESCUELA INDUSTRIAL GALVARINO N 2 VESP,T2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13109,LA CISTERNA,1982,0,0,0,0,496,450,0,534,0, , , , , , , , , , , , , , ,473,496,450,0,534,0,0,1,1,Competencia Lectora.,105,27,25,8,Competencia Matemática 1.,115,18,42,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,31,29,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
13634224,2024,1,196212,1894,363,296,1,CENTRO DE EDUCACION DE ADULTOS,H2,1,5,REGION DE VALPARAISO,58,MARGA MARGA,5801,QUILPUE,2023,"5,23",493,60,493,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
2389181,2024,2,196301,17654,363,2261,1,CENTRO EDUCACIÓN INTEGRADA DE ADULTOS,H2,2,8,REGION DEL BIOBIO,81,CONCEPCION,8102,CORONEL,2023,"5,33",524,50,524,397,436,0,556,0, , , , , , , , , , , , , , ,"416,5",397,436,0,556,0,0,1,3,Competencia Lectora.,106,18,33,9,Competencia Matemática 1.,114,17,43,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,32,28,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
12031600,2024,1,196301,2961,563,3627,1,LICEO TECNICO PROFESIONAL AULAS DE ESPERANZA DE TALCA,T2,2,7,REGION DEL MAULE,71,TALCA,7101,TALCA,2023,"5,43",554,40,593,367,424,379,360,341, , , , , , , , , , , , , , ,"395,5",367,424,379,360,341,0,1,3,Competencia Lectora.,104,15,36,9,Competencia Matemática 1.,116,16,44,0,Competencia Matemática 2.,194,11,39,0,"Historia, y Cs. Sociales.",124,15,45,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,184,15,60,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
12230872,2024,1,196302,8541,363,3574,1,LICEO DE ADULTOS HERBERT VARGAS WALLIS,H2,2,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13101,SANTIAGO,2023,"5,2",483,70,483,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
14230154,2024,2,196302, , , , , , , , , , , , , , ,0,0,0,0,0,963,0,0,0, , , , , , , , , , , , , , ,0,0,963,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,114,58,2,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
13052503,2024,2,196302,25235,363,2446,1,LICEO DE ADULTOS POETA VICENTE HUIDOBRO,H2,2,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13125,QUILICURA,2023,"6,85",958,10,1000,409,436,0,393,0, , , , , , , , , , , , , , ,"422,5",409,436,0,393,0,0,1,2,Competencia Lectora.,106,19,40,1,Competencia Matemática 1.,116,17,43,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,18,42,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
19786721,2024,2,196303,26143,363,3542,1,COLEGIO DE AD. ANTONIO ACEVEDO,H2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13121,PEDRO AGUIRRE CERDA,2023,"5,53",585,50,594,378,424,328,396,350, , , , , , , , , , , , , , ,401,378,424,328,396,350,0,1,3,Competencia Lectora.,106,16,44,0,Competencia Matemática 1.,113,16,44,0,Competencia Matemática 2.,194,8,42,0,"Historia, y Cs. Sociales.",123,18,42,0,Ciencias Biología.,154,15,60,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
22739859,2024,2,196303,31368,363,4111,1,CENTRO EDUCACIONAL DE ADULTOS DREYSE,H2,3,13,REGION METROPOLITANA DE SANTIAGO,136,TALAGANTE,13605,PEÑAFLOR,2023,"6,4",830,10,852,394,424,0,378,393, , , , , , , , , , , , , , ,409,394,424,0,378,393,0,1,2,Competencia Lectora.,103,18,42,0,Competencia Matemática 1.,115,16,44,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,16,44,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,173,19,56,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
6669956,2024,1,196304, , , , , , , , , , , , , ,2002,"5,03",425,80,428,354,0,0,445,0, , , , , , , , , , , , , , ,0,354,0,0,445,0,0,1,3,Competencia Lectora.,104,14,46,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,22,38,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
17067703,2024,2,196304,478,310,127,1,LICEO SANTA MARTA,H1,3,3,REGION DE ATACAMA,33,HUASCO,3301,VALLENAR,1981,"6,35",814,20,834,0,0,0,0,724, , , , , ,0,0,0,0,662, , , , ,0,0,0,0,0,724,1,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,174,59,16,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
2224031,2024,1,196305,22638,563,3674,3,LICEO TECNICO PROFESIONAL DE ADULTOS CORESOL DE PUERTO MONTT,T2,3,10,REGION DE LOS LAGOS,101,LLANQUIHUE,10101,PUERTO MONTT,2023,"6,47",848,20,1000,449,0,0,393,287, , , , , , , , , , , , , , ,0,449,0,0,393,287,0,1,3,Competencia Lectora.,103,22,38,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",124,18,41,1,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,183,10,65,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
2817389,2024,2,196306,26225,363,3540,1,COLEGIO DE ADULTOS ROCKET,H2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13118,MACUL,2023,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
6256983,2024,2,196306,11921,363,2457,1,COLEGIO INFOCAP,H2,3,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13129,SAN JOAQUIN,2023,"6,9",972,10,1000,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
5888080,2024,1,196306,9312,310,671,1,CHILEAN EAGLES COLLEGE LAS VIZCACHAS,H1,3,13,REGION METROPOLITANA DE SANTIAGO,132,CORDILLERA,13201,PUENTE ALTO,1981,"6,2",771,10,856,0,1000,915,0,0, , , , , ,0,928,843,0,0, , , , ,0,0,1000,915,0,0,1,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,116,60,0,0,Competencia Matemática 2.,193,49,1,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
21497766,2024,2,196306,9583,563,655,7,CENTRO EDUCACIONAL MUN.MARIANO LATORRE,T2,2,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13112,LA PINTANA,2023,"6,23",780,20,824,473,489,309,460,413, , , , , , , , , , , , , , ,481,473,489,309,460,413,0,1,1,Competencia Lectora.,103,24,30,6,Competencia Matemática 1.,116,21,39,0,Competencia Matemática 2.,194,7,42,1,"Historia, y Cs. Sociales.",123,23,36,1,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,184,22,52,1,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
2592034,2024,2,196306,40160,363,3782,1,CTRO.EDUCACION INTEGRADA DE ADULTOS SAN FRANC,H2,3,5,REGION DE VALPARAISO,58,MARGA MARGA,5802,LIMACHE,2023,"6,65",901,10,957,524,436,0,0,433, , , , , , , , , , , , , , ,480,524,436,0,0,433,0,1,1,Competencia Lectora.,106,29,31,0,Competencia Matemática 1.,113,17,43,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,153,24,51,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
15402647,2024,2,196307,20078,363,2498,1,LICEO FUTURO CARLOS LEAL SANHUEZA,H2,3,9,REGION DE LA ARAUCANIA,91,CAUTIN,9101,TEMUCO,2023,"6,7",915,10,1000,375,413,0,365,0, , , , , , , , , , , , , , ,394,375,413,0,365,0,0,1,2,Competencia Lectora.,103,16,32,12,Competencia Matemática 1.,114,15,41,4,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,15,44,1,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
10942841,2024,1,196307,4554,310,1633,1,LICEO ANDALIEN,H1,6,8,REGION DEL BIOBIO,81,CONCEPCION,8101,CONCEPCION,1980,"4,8",352,100,352,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
18407173,2024,1,196308,40400,363,4003,1,CENTRO DE EDUCACION INTEGRAL DE ADULTOS SANTA,H2,3,4,REGION DE COQUIMBO,41,ELQUI,4102,COQUIMBO,2023,"5,55",590,50,595,0,0,0,0,0, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,3,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
22041786,2024,2,196308,9077,310,924,1,COMPLEJO EDUC.MUN. BRIGIDA  WALKER.,H1,1,13,REGION METROPOLITANA DE SANTIAGO,131,SANTIAGO,13120,ÑUÑOA,1981,0,0,0,0,656,498,0,613,0, , , , , , , , , , , , , , ,577,656,498,0,613,0,0,1,1,Competencia Lectora.,106,40,11,9,Competencia Matemática 1.,116,22,11,27,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",123,38,22,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0,Competencia Lectora.,0,0,0,0,Competencia Matemática 1.,0,0,0,0,Competencia Matemática 2.,0,0,0,0,"Historia, y Cs. Sociales.",0,0,0,0,Ciencias Biología.,0,0,0,0,Ciencias Física.,0,0,0,0,Ciencias Química.,0,0,0,0,Ciencias Técnico Profesional.,0,0,0,0
